1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.384685325407687628e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.332267629550187849e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.385401354529904872e-01 -9.532165358481212158e-02 7.636624108685288181e-01 1.384685325407680523e+00 -7.237646566407981430e-01 2.629154971977805122e-01 6.379969930421861557e-01 7.105427357601001859e-15 -2.615936108036739371e-01 -9.600985489475031276e-01 9.889165331611637910e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.497891099541999615e-02 -7.467807978634259658e-02 9.926742622157326279e-01 1.384685325407684076e+00 -2.276547866275126508e-01 9.691271141756137020e-01 9.468861967115542455e-02 1.421085471520200372e-14 -9.690987073522004946e-01 -2.349804693353719776e-01 7.504581560102163706e-02 6.217248937900876626e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.625923774854271642e-03 -8.216767521743558733e-01 -5.698885052141628993e-01 1.384685325407687628e+00 4.932932864059650369e-01 -4.922408823900963348e-01 7.171894082392894498e-01 1.065814103640150279e-14 -8.698202843264999373e-01 -2.873085947896824033e-01 4.010815931131034295e-01 3.552713678800500929e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.840063841703862835e-01 -1.206399251235982378e-02 7.293762585242377083e-01 1.384685325407673417e+00 6.811310956548885520e-02 9.965513016235589827e-01 -4.739311698664734618e-02 1.065814103640150279e-14 -7.262891095971862887e-01 8.209727959592848234e-02 6.824691685076142988e-01 8.881784197001252323e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.777532896653289507e-01 -3.471873058696160474e-01 3.301668322601329919e-01 1.384685325407701839e+00 3.840922540843921817e-01 9.798279253464381444e-02 -9.180808857173119453e-01 1.421085471520200372e-14 2.863953610554191842e-01 9.326630404439273381e-01 2.193566733788271383e-01 5.329070518200751394e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.178585085832473123e-02 9.596436078389721791e-01 2.809719552790746477e-01 1.384685325407673417e+00 -3.087795128240722331e-02 -2.805081809422189654e-01 9.593548418333481820e-01 0.000000000000000000e+00 9.994536736858525838e-01 -1.998265143288951995e-02 2.632580098620029840e-02 1.421085471520200372e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.471188774681160050e-01 -5.814212356987821240e-01 7.751655352744983851e-01 1.384685325407673417e+00 9.275605880366449840e-01 -8.946402196929015282e-02 -3.628051051104324021e-01 7.105427357601001859e-15 2.802920190087683228e-01 8.086689900395462871e-01 5.171951745989211702e-01 -1.776356839400250465e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.155856427275960607e-01 3.864604937882295532e-01 8.967558850605259479e-01 1.384685325407673417e+00 -7.987562205304074014e-01 -4.584711243495558364e-01 3.896058627659925166e-01 1.421085471520200372e-14 5.617039529981149304e-01 -8.002827718241921628e-01 2.098479313876585595e-01 -3.885780586188047891e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.700267789576513255e-01 -8.650078085175414433e-01 -1.756027285277064753e-01 1.384685325407680523e+00 7.181949232618327628e-01 4.904574500337767207e-01 -4.936066672030429148e-01 1.421085471520200372e-14 5.130992879196241141e-01 1.058913637179430267e-01 8.517723521143011345e-01 -3.552713678800500929e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
