1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.515609090459680175e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.842170943040400743e-14 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.881784197001252323e-16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.674816326225274654e-01 6.804021920559646386e-01 -3.025245893427564448e-01 1.515609090459676622e+00 -7.341047698186002890e-01 6.693494382102623819e-01 -1.142869918109055832e-01 2.131628207280300558e-14 1.247335441697421388e-01 2.983692119053915071e-01 9.462649503948725727e-01 5.329070518200751394e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.575210368671889238e-01 1.654838041381691965e-02 2.878881988940549252e-01 1.515609090459690833e+00 -1.299734251143532249e-01 9.159575715486564240e-01 3.796427740478297563e-01 2.131628207280300558e-14 -2.574109024902149212e-01 -4.009337579056763134e-01 8.791994933181010996e-01 3.552713678800500929e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.700504536521746157e-01 -5.104028137099438922e-01 3.827679017198966083e-01 1.515609090459680175e+00 3.938667115414054565e-01 8.523127261829809287e-01 3.441395506565531059e-01 -7.105427357601001859e-15 -5.018877487742048338e-01 -1.142452823687147012e-01 8.573544792481422316e-01 7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.462141282992470037e-01 -2.153706601625806627e-01 -2.414421300188313302e-01 1.515609090459692609e+00 7.041682589944660287e-02 8.654459979915458678e-01 -4.960289257600448698e-01 1.421085471520200372e-14 3.157852023720286172e-01 4.523479891649252460e-01 8.340629488601598585e-01 -7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.620119460149053614e-01 8.856316222671812843e-01 -4.692111869852322315e-02 1.515609090459705044e+00 -8.333592956596084234e-01 4.516257028883426949e-01 3.186636295976241762e-01 3.552713678800500929e-15 3.034093704506199418e-01 -1.081242532044091736e-01 9.467058148082472258e-01 -7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.850679568204879111e-01 6.072977525023928180e-01 1.218923417579919066e-01 1.515609090459694386e+00 -4.448429683763281961e-01 6.897272923702127967e-01 -5.713063938429117083e-01 1.421085471520200372e-14 -4.310255638124514954e-01 3.942913922027687090e-01 8.116349310958472785e-01 -3.552713678800500929e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.431595820396645014e-01 5.949300134078985280e-01 -4.820830127447363056e-01 1.515609090459690833e+00 -7.160793284065525288e-01 6.903121869015251821e-01 -1.034382909954262297e-01 -7.771561172376095783e-15 2.712492349470956854e-01 4.117370080059737925e-01 8.699979820545010734e-01 -3.552713678800500929e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.767096543733273739e-01 -5.319383780730591732e-02 -4.780696576315327517e-01 1.515609090459676622e+00 6.355808666681053709e-02 9.979629028078842445e-01 5.514910562783977011e-03 1.421085471520200372e-14 4.768024240163373229e-01 -3.522016806591555388e-02 8.783046101515996629e-01 -7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.625953881237377274e-01 6.149139490865687119e-01 -2.008210876157346392e-01 1.515609090459690833e+00 -6.421172946835673745e-01 6.819972584901219381e-01 -3.500930151834146242e-01 1.421085471520200372e-14 -7.831764731312196304e-02 3.959300122884328310e-01 9.149348454882559878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.077693705882644792e-01 3.098862106736087751e-01 -5.014769988481933005e-01 1.515609090459690833e+00 -4.633258469597731910e-01 8.596939256310887068e-01 -2.150709505535716159e-01 0.000000000000000000e+00 3.644692078604828689e-01 4.060749815826626419e-01 8.380127122270832896e-01 1.065814103640150279e-14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.011190015287978694e-01 -4.298838639532861494e-01 5.643056438079430137e-02 1.515609090459690833e+00 4.193897250515663533e-01 8.312129556727230195e-01 -3.649620265767213878e-01 0.000000000000000000e+00 1.099854699717829898e-01 3.525406158649078137e-01 9.293106641810786606e-01 3.552713678800500929e-15 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.051027460518124013e-01 3.950927885589202715e-01 -1.571327703510779494e-01 1.515609090459690833e+00 -2.177312157578245033e-01 7.480977788759364255e-01 6.268515222327455394e-01 6.883382752675970551e-15 3.652151924196034294e-01 -5.331523250156815497e-01 7.631293871659543537e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
